segment_id,value,created_at
7,20.34,2026-03-07 06:10:51
8,16.29,2026-03-07 06:10:51
9,18.92,2026-03-07 06:10:51
10,13.73,2026-03-07 06:10:51
11,5.31,2026-03-07 06:10:51
12,16.47,2026-03-07 06:10:51
13,19.84,2026-03-07 06:10:51
14,14.94,2026-03-07 06:10:51
15,8.05,2026-03-07 06:10:51
16,21.33,2026-03-07 06:10:51
17,20.79,2026-03-07 06:10:51
18,22.59,2026-03-07 06:10:51
19,21.11,2026-03-07 06:10:51
20,7.56,2026-03-07 06:10:51
21,24.55,2026-03-07 06:10:51
22,12.5,2026-03-07 06:10:51
23,9.24,2026-03-07 06:10:51
24,22.68,2026-03-07 06:10:51
25,16.26,2026-03-07 06:10:51
26,14.87,2026-03-07 06:10:51
27,13.01,2026-03-07 06:10:51
28,11.72,2026-03-07 06:10:51
29,19.41,2026-03-07 06:10:51
30,9.43,2026-03-07 06:10:51
31,14.17,2026-03-07 06:10:51
32,8.35,2026-03-07 06:10:51
33,23.03,2026-03-07 06:10:51
34,12.64,2026-03-07 06:10:51
35,20.47,2026-03-07 06:10:51
36,22.26,2026-03-07 06:10:51
37,10.22,2026-03-07 06:10:51
38,9.46,2026-03-07 06:10:51
39,19.97,2026-03-07 06:10:51
40,23.31,2026-03-07 06:10:51
1,19.88,2026-03-07 06:40:51
2,23.78,2026-03-07 06:40:51
3,7.14,2026-03-07 06:40:51
4,13.58,2026-03-07 06:40:51
5,8.76,2026-03-07 06:40:51
6,7.63,2026-03-07 06:40:51
7,10.51,2026-03-07 06:40:51
8,7.52,2026-03-07 06:40:51
9,15.56,2026-03-07 06:40:51
10,18.22,2026-03-07 06:40:51
11,20.74,2026-03-07 06:40:51
12,20.94,2026-03-07 06:40:51
13,19.85,2026-03-07 06:40:51
14,12.65,2026-03-07 06:40:51
15,16.02,2026-03-07 06:40:51
16,22.49,2026-03-07 06:40:51
17,7.22,2026-03-07 06:40:51
18,21.73,2026-03-07 06:40:51
19,13.41,2026-03-07 06:40:51
20,5.66,2026-03-07 06:40:51
21,23.96,2026-03-07 06:40:51
22,8.76,2026-03-07 06:40:51
23,16.64,2026-03-07 06:40:51
24,13.51,2026-03-07 06:40:51
25,19.67,2026-03-07 06:40:51
26,10.83,2026-03-07 06:40:51
27,9.81,2026-03-07 06:40:51
28,10.73,2026-03-07 06:40:51
29,14.27,2026-03-07 06:40:51
30,18.24,2026-03-07 06:40:51
31,14.54,2026-03-07 06:40:51
32,19.25,2026-03-07 06:40:51
33,8.3,2026-03-07 06:40:51
34,24.33,2026-03-07 06:40:51
35,19.12,2026-03-07 06:40:51
36,7.67,2026-03-07 06:40:51
37,24.89,2026-03-07 06:40:51
38,5.59,2026-03-07 06:40:51
39,24.88,2026-03-07 06:40:51
40,16.36,2026-03-07 06:40:51
1,7.14,2026-03-07 07:10:51
2,7.73,2026-03-07 07:10:51
3,11.61,2026-03-07 07:10:51
4,9.72,2026-03-07 07:10:51
5,22.73,2026-03-07 07:10:51
6,15.4,2026-03-07 07:10:51
7,18.07,2026-03-07 07:10:51
8,14.13,2026-03-07 07:10:51
9,7.92,2026-03-07 07:10:51
10,12.08,2026-03-07 07:10:51
11,18.03,2026-03-07 07:10:51
12,6.39,2026-03-07 07:10:51
13,18.47,2026-03-07 07:10:51
14,20.43,2026-03-07 07:10:51
15,19.25,2026-03-07 07:10:51
16,15.44,2026-03-07 07:10:51
17,9.19,2026-03-07 07:10:51
18,16.86,2026-03-07 07:10:51
19,18.98,2026-03-07 07:10:51
20,18.18,2026-03-07 07:10:51
21,7.52,2026-03-07 07:10:51
22,24.39,2026-03-07 07:10:51
23,20.2,2026-03-07 07:10:51
24,7.38,2026-03-07 07:10:51
25,24.68,2026-03-07 07:10:51
26,12.69,2026-03-07 07:10:51
27,16.1,2026-03-07 07:10:51
28,17.1,2026-03-07 07:10:51
29,5.95,2026-03-07 07:10:51
30,21.58,2026-03-07 07:10:51
31,9.64,2026-03-07 07:10:51
32,11.94,2026-03-07 07:10:51
33,11.6,2026-03-07 07:10:51
34,8.52,2026-03-07 07:10:51
35,7.41,2026-03-07 07:10:51
36,20.14,2026-03-07 07:10:51
37,10.59,2026-03-07 07:10:51
38,14.36,2026-03-07 07:10:51
39,6.48,2026-03-07 07:10:51
40,23.1,2026-03-07 07:10:51
1,20.31,2026-03-07 07:40:51
2,6.05,2026-03-07 07:40:51
3,17.72,2026-03-07 07:40:51
4,9.98,2026-03-07 07:40:51
5,22.24,2026-03-07 07:40:51
6,7.41,2026-03-07 07:40:51
7,12.85,2026-03-07 07:40:51
8,14.66,2026-03-07 07:40:51
9,24.77,2026-03-07 07:40:51
10,18.88,2026-03-07 07:40:51
11,20.08,2026-03-07 07:40:51
12,17.2,2026-03-07 07:40:51
13,23.3,2026-03-07 07:40:51
14,10.53,2026-03-07 07:40:51
15,6.42,2026-03-07 07:40:51
16,22.24,2026-03-07 07:40:51
17,15.85,2026-03-07 07:40:51
18,14.32,2026-03-07 07:40:51
19,15.79,2026-03-07 07:40:51
20,16.05,2026-03-07 07:40:51
21,18.69,2026-03-07 07:40:51
22,12.81,2026-03-07 07:40:51
23,15.22,2026-03-07 07:40:51
24,15.38,2026-03-07 07:40:51
25,14.03,2026-03-07 07:40:51
26,7.0,2026-03-07 07:40:51
27,11.66,2026-03-07 07:40:51
28,24.33,2026-03-07 07:40:51
29,20.51,2026-03-07 07:40:51
30,9.74,2026-03-07 07:40:51
31,15.39,2026-03-07 07:40:51
32,19.1,2026-03-07 07:40:51
33,13.94,2026-03-07 07:40:51
34,14.38,2026-03-07 07:40:51
35,8.05,2026-03-07 07:40:51
36,8.7,2026-03-07 07:40:51
37,15.78,2026-03-07 07:40:51
38,11.13,2026-03-07 07:40:51
39,20.67,2026-03-07 07:40:51
40,6.38,2026-03-07 07:40:51
1,10.46,2026-03-07 08:10:51
2,19.57,2026-03-07 08:10:51
3,15.64,2026-03-07 08:10:51
4,21.59,2026-03-07 08:10:51
5,21.3,2026-03-07 08:10:51
6,16.99,2026-03-07 08:10:51
7,22.79,2026-03-07 08:10:51
8,16.36,2026-03-07 08:10:51
9,23.69,2026-03-07 08:10:51
10,24.5,2026-03-07 08:10:51
11,13.98,2026-03-07 08:10:51
12,16.47,2026-03-07 08:10:51
13,22.07,2026-03-07 08:10:51
14,16.58,2026-03-07 08:10:51
15,10.15,2026-03-07 08:10:51
16,21.07,2026-03-07 08:10:51
17,23.47,2026-03-07 08:10:51
18,7.48,2026-03-07 08:10:51
19,23.6,2026-03-07 08:10:51
20,10.86,2026-03-07 08:10:51
21,19.93,2026-03-07 08:10:51
22,24.14,2026-03-07 08:10:51
23,19.84,2026-03-07 08:10:51
24,7.08,2026-03-07 08:10:51
25,10.78,2026-03-07 08:10:51
26,24.4,2026-03-07 08:10:51
27,21.65,2026-03-07 08:10:51
28,7.28,2026-03-07 08:10:51
29,23.29,2026-03-07 08:10:51
30,22.35,2026-03-07 08:10:51
31,9.41,2026-03-07 08:10:51
32,19.14,2026-03-07 08:10:51
33,10.2,2026-03-07 08:10:51
34,21.67,2026-03-07 08:10:51
35,7.81,2026-03-07 08:10:51
36,14.36,2026-03-07 08:10:51
37,21.66,2026-03-07 08:10:51
38,15.07,2026-03-07 08:10:51
39,6.73,2026-03-07 08:10:51
40,12.34,2026-03-07 08:10:51
1,18.59,2026-03-07 08:40:51
2,7.27,2026-03-07 08:40:51
3,24.48,2026-03-07 08:40:51
4,18.92,2026-03-07 08:40:51
5,12.93,2026-03-07 08:40:51
6,13.29,2026-03-07 08:40:51
7,24.15,2026-03-07 08:40:51
8,16.97,2026-03-07 08:40:51
9,13.61,2026-03-07 08:40:51
10,20.77,2026-03-07 08:40:51
11,7.74,2026-03-07 08:40:51
12,19.02,2026-03-07 08:40:51
13,7.06,2026-03-07 08:40:51
14,10.13,2026-03-07 08:40:51
15,16.99,2026-03-07 08:40:51
16,23.35,2026-03-07 08:40:51
17,15.11,2026-03-07 08:40:51
18,13.8,2026-03-07 08:40:51
19,17.36,2026-03-07 08:40:51
20,8.7,2026-03-07 08:40:51
21,11.07,2026-03-07 08:40:51
22,10.75,2026-03-07 08:40:51
23,19.24,2026-03-07 08:40:51
24,8.78,2026-03-07 08:40:51
25,21.52,2026-03-07 08:40:51
26,18.39,2026-03-07 08:40:51
27,9.57,2026-03-07 08:40:51
28,6.24,2026-03-07 08:40:51
29,23.52,2026-03-07 08:40:51
30,21.56,2026-03-07 08:40:51
31,10.09,2026-03-07 08:40:51
32,6.85,2026-03-07 08:40:51
33,19.28,2026-03-07 08:40:51
34,6.8,2026-03-07 08:40:51
35,14.6,2026-03-07 08:40:51
36,21.74,2026-03-07 08:40:51
37,9.8,2026-03-07 08:40:51
38,15.95,2026-03-07 08:40:51
39,19.0,2026-03-07 08:40:51
40,14.28,2026-03-07 08:40:51
1,22.91,2026-03-07 09:10:51
2,15.81,2026-03-07 09:10:51
3,24.6,2026-03-07 09:10:51
4,22.96,2026-03-07 09:10:51
5,17.74,2026-03-07 09:10:51
6,14.06,2026-03-07 09:10:51
7,12.9,2026-03-07 09:10:51
8,10.63,2026-03-07 09:10:51
9,16.02,2026-03-07 09:10:51
10,21.5,2026-03-07 09:10:51
11,6.86,2026-03-07 09:10:51
12,9.15,2026-03-07 09:10:51
13,15.46,2026-03-07 09:10:51
14,9.59,2026-03-07 09:10:51
15,12.7,2026-03-07 09:10:51
16,13.85,2026-03-07 09:10:51
17,15.96,2026-03-07 09:10:51
18,12.56,2026-03-07 09:10:51
19,12.55,2026-03-07 09:10:51
20,6.46,2026-03-07 09:10:51
21,24.63,2026-03-07 09:10:51
22,17.23,2026-03-07 09:10:51
23,8.6,2026-03-07 09:10:51
24,20.94,2026-03-07 09:10:51
25,13.56,2026-03-07 09:10:51
26,23.73,2026-03-07 09:10:51
27,16.19,2026-03-07 09:10:51
28,7.32,2026-03-07 09:10:51
29,19.58,2026-03-07 09:10:51
30,18.9,2026-03-07 09:10:51
31,10.69,2026-03-07 09:10:51
32,11.01,2026-03-07 09:10:51
33,5.45,2026-03-07 09:10:51
34,16.0,2026-03-07 09:10:51
35,13.93,2026-03-07 09:10:51
36,11.16,2026-03-07 09:10:51
37,22.06,2026-03-07 09:10:51
38,5.59,2026-03-07 09:10:51
39,16.95,2026-03-07 09:10:51
40,22.51,2026-03-07 09:10:51
1,15.0,2026-03-07 09:40:51
2,23.37,2026-03-07 09:40:51
3,19.58,2026-03-07 09:40:51
4,15.78,2026-03-07 09:40:51
5,18.59,2026-03-07 09:40:51
6,14.76,2026-03-07 09:40:51
7,21.84,2026-03-07 09:40:51
8,22.34,2026-03-07 09:40:51
9,24.74,2026-03-07 09:40:51
10,8.52,2026-03-07 09:40:51
11,15.83,2026-03-07 09:40:51
12,17.5,2026-03-07 09:40:51
13,13.34,2026-03-07 09:40:51
14,12.12,2026-03-07 09:40:51
15,18.14,2026-03-07 09:40:51
16,8.8,2026-03-07 09:40:51
17,22.88,2026-03-07 09:40:51
18,5.47,2026-03-07 09:40:51
19,24.91,2026-03-07 09:40:51
20,14.04,2026-03-07 09:40:51
21,17.05,2026-03-07 09:40:51
22,5.76,2026-03-07 09:40:51
23,7.79,2026-03-07 09:40:51
24,15.93,2026-03-07 09:40:51
25,13.84,2026-03-07 09:40:51
26,23.04,2026-03-07 09:40:51
27,11.22,2026-03-07 09:40:51
28,24.83,2026-03-07 09:40:51
29,20.98,2026-03-07 09:40:51
30,15.61,2026-03-07 09:40:51
31,22.34,2026-03-07 09:40:51
32,12.49,2026-03-07 09:40:51
33,17.32,2026-03-07 09:40:51
34,23.64,2026-03-07 09:40:51
35,21.84,2026-03-07 09:40:51
36,20.88,2026-03-07 09:40:51
37,8.9,2026-03-07 09:40:51
38,12.28,2026-03-07 09:40:51
39,11.91,2026-03-07 09:40:51
40,16.48,2026-03-07 09:40:51
1,18.8,2026-03-07 10:10:51
2,6.94,2026-03-07 10:10:51
3,6.93,2026-03-07 10:10:51
4,16.77,2026-03-07 10:10:51
5,13.64,2026-03-07 10:10:51
6,10.79,2026-03-07 10:10:51
7,20.37,2026-03-07 10:10:51
8,5.8,2026-03-07 10:10:51
9,15.86,2026-03-07 10:10:51
10,6.51,2026-03-07 10:10:51
11,24.97,2026-03-07 10:10:51
12,15.66,2026-03-07 10:10:51
13,9.86,2026-03-07 10:10:51
14,24.42,2026-03-07 10:10:51
15,20.73,2026-03-07 10:10:51
16,21.0,2026-03-07 10:10:51
17,13.5,2026-03-07 10:10:51
18,14.11,2026-03-07 10:10:51
19,16.15,2026-03-07 10:10:51
20,10.15,2026-03-07 10:10:51
21,20.77,2026-03-07 10:10:51
22,24.04,2026-03-07 10:10:51
23,8.9,2026-03-07 10:10:51
24,18.26,2026-03-07 10:10:51
25,7.23,2026-03-07 10:10:51
26,9.89,2026-03-07 10:10:51
27,11.24,2026-03-07 10:10:51
28,12.67,2026-03-07 10:10:51
29,9.34,2026-03-07 10:10:51
30,20.92,2026-03-07 10:10:51
31,20.71,2026-03-07 10:10:51
32,13.49,2026-03-07 10:10:51
33,10.83,2026-03-07 10:10:51
34,5.76,2026-03-07 10:10:51
35,8.36,2026-03-07 10:10:51
36,7.21,2026-03-07 10:10:51
37,20.31,2026-03-07 10:10:51
38,12.59,2026-03-07 10:10:51
39,15.27,2026-03-07 10:10:51
40,7.94,2026-03-07 10:10:51
1,23.69,2026-03-07 10:40:51
2,13.36,2026-03-07 10:40:51
3,18.84,2026-03-07 10:40:51
4,5.35,2026-03-07 10:40:51
5,16.11,2026-03-07 10:40:51
6,24.17,2026-03-07 10:40:51
7,11.43,2026-03-07 10:40:51
8,13.2,2026-03-07 10:40:51
9,14.75,2026-03-07 10:40:51
10,5.26,2026-03-07 10:40:51
11,18.61,2026-03-07 10:40:51
12,23.62,2026-03-07 10:40:51
13,8.29,2026-03-07 10:40:51
14,13.8,2026-03-07 10:40:51
15,21.83,2026-03-07 10:40:51
16,11.65,2026-03-07 10:40:51
17,5.28,2026-03-07 10:40:51
18,18.12,2026-03-07 10:40:51
19,17.05,2026-03-07 10:40:51
20,12.97,2026-03-07 10:40:51
21,23.96,2026-03-07 10:40:51
22,16.8,2026-03-07 10:40:51
23,8.84,2026-03-07 10:40:51
24,18.45,2026-03-07 10:40:51
25,24.69,2026-03-07 10:40:51
26,8.61,2026-03-07 10:40:51
27,20.92,2026-03-07 10:40:51
28,6.41,2026-03-07 10:40:51
29,11.7,2026-03-07 10:40:51
30,10.14,2026-03-07 10:40:51
31,12.87,2026-03-07 10:40:51
32,18.09,2026-03-07 10:40:51
33,6.83,2026-03-07 10:40:51
34,20.01,2026-03-07 10:40:51
35,7.84,2026-03-07 10:40:51
36,19.1,2026-03-07 10:40:51
37,20.78,2026-03-07 10:40:51
38,6.79,2026-03-07 10:40:51
39,12.94,2026-03-07 10:40:51
40,20.48,2026-03-07 10:40:51
1,6.97,2026-03-07 11:10:51
2,21.39,2026-03-07 11:10:51
3,23.89,2026-03-07 11:10:51
4,7.53,2026-03-07 11:10:51
5,11.02,2026-03-07 11:10:51
6,13.71,2026-03-07 11:10:51
7,12.25,2026-03-07 11:10:51
8,24.24,2026-03-07 11:10:51
9,10.23,2026-03-07 11:10:51
10,10.51,2026-03-07 11:10:51
11,8.94,2026-03-07 11:10:51
12,12.27,2026-03-07 11:10:51
13,15.92,2026-03-07 11:10:51
14,11.25,2026-03-07 11:10:51
15,8.52,2026-03-07 11:10:51
16,21.08,2026-03-07 11:10:51
17,17.75,2026-03-07 11:10:51
18,12.4,2026-03-07 11:10:51
19,21.63,2026-03-07 11:10:51
20,9.81,2026-03-07 11:10:51
21,8.7,2026-03-07 11:10:51
22,11.28,2026-03-07 11:10:51
23,19.43,2026-03-07 11:10:51
24,16.07,2026-03-07 11:10:51
25,10.65,2026-03-07 11:10:51
26,15.33,2026-03-07 11:10:51
27,5.72,2026-03-07 11:10:51
28,14.9,2026-03-07 11:10:51
29,9.37,2026-03-07 11:10:51
30,14.27,2026-03-07 11:10:51
31,23.27,2026-03-07 11:10:51
32,24.6,2026-03-07 11:10:51
33,17.14,2026-03-07 11:10:51
34,15.17,2026-03-07 11:10:51
35,16.87,2026-03-07 11:10:51
36,12.26,2026-03-07 11:10:51
37,5.91,2026-03-07 11:10:51
38,23.32,2026-03-07 11:10:51
39,19.53,2026-03-07 11:10:51
40,14.92,2026-03-07 11:10:51
1,24.26,2026-03-07 11:40:51
2,15.33,2026-03-07 11:40:51
3,7.81,2026-03-07 11:40:51
4,7.62,2026-03-07 11:40:51
5,22.13,2026-03-07 11:40:51
6,21.82,2026-03-07 11:40:51
7,20.93,2026-03-07 11:40:51
8,14.14,2026-03-07 11:40:51
9,9.12,2026-03-07 11:40:51
10,7.25,2026-03-07 11:40:51
11,18.63,2026-03-07 11:40:51
12,20.32,2026-03-07 11:40:51
13,21.16,2026-03-07 11:40:51
14,9.18,2026-03-07 11:40:51
15,20.37,2026-03-07 11:40:51
16,7.3,2026-03-07 11:40:51
17,24.85,2026-03-07 11:40:51
18,19.22,2026-03-07 11:40:51
19,6.72,2026-03-07 11:40:51
20,17.22,2026-03-07 11:40:51
21,21.18,2026-03-07 11:40:51
22,12.42,2026-03-07 11:40:51
23,16.96,2026-03-07 11:40:51
24,17.77,2026-03-07 11:40:51
25,15.41,2026-03-07 11:40:51
26,24.34,2026-03-07 11:40:51
27,11.95,2026-03-07 11:40:51
28,14.25,2026-03-07 11:40:51
29,5.11,2026-03-07 11:40:51
30,24.63,2026-03-07 11:40:51
31,19.67,2026-03-07 11:40:51
32,16.32,2026-03-07 11:40:51
33,23.16,2026-03-07 11:40:51
34,18.58,2026-03-07 11:40:51
35,12.13,2026-03-07 11:40:51
36,24.45,2026-03-07 11:40:51
37,20.95,2026-03-07 11:40:51
38,18.41,2026-03-07 11:40:51
39,10.39,2026-03-07 11:40:51
40,24.51,2026-03-07 11:40:51
1,9.84,2026-03-07 12:10:51
2,14.15,2026-03-07 12:10:51
3,18.32,2026-03-07 12:10:51
4,14.44,2026-03-07 12:10:51
5,18.32,2026-03-07 12:10:51
6,24.59,2026-03-07 12:10:51
7,23.81,2026-03-07 12:10:51
8,9.57,2026-03-07 12:10:51
9,17.38,2026-03-07 12:10:51
10,17.35,2026-03-07 12:10:51
11,8.62,2026-03-07 12:10:51
12,6.66,2026-03-07 12:10:51
13,8.98,2026-03-07 12:10:51
14,20.65,2026-03-07 12:10:51
15,12.5,2026-03-07 12:10:51
16,14.52,2026-03-07 12:10:51
17,10.4,2026-03-07 12:10:51
18,12.17,2026-03-07 12:10:51
19,12.07,2026-03-07 12:10:51
20,17.48,2026-03-07 12:10:51
21,5.13,2026-03-07 12:10:51
22,5.81,2026-03-07 12:10:51
23,17.8,2026-03-07 12:10:51
24,8.24,2026-03-07 12:10:51
25,5.45,2026-03-07 12:10:51
26,10.35,2026-03-07 12:10:51
27,12.23,2026-03-07 12:10:51
28,10.79,2026-03-07 12:10:51
29,9.38,2026-03-07 12:10:51
30,17.62,2026-03-07 12:10:51
31,10.18,2026-03-07 12:10:51
32,19.5,2026-03-07 12:10:51
33,24.96,2026-03-07 12:10:51
34,15.71,2026-03-07 12:10:51
35,24.05,2026-03-07 12:10:51
36,17.73,2026-03-07 12:10:51
37,10.84,2026-03-07 12:10:51
38,20.89,2026-03-07 12:10:51
39,22.2,2026-03-07 12:10:51
40,19.97,2026-03-07 12:10:51
1,21.98,2026-03-07 12:40:51
2,17.0,2026-03-07 12:40:51
3,24.5,2026-03-07 12:40:51
4,20.81,2026-03-07 12:40:51
5,20.65,2026-03-07 12:40:51
6,8.23,2026-03-07 12:40:51
7,14.68,2026-03-07 12:40:51
8,10.68,2026-03-07 12:40:51
9,18.77,2026-03-07 12:40:51
10,18.08,2026-03-07 12:40:51
11,24.64,2026-03-07 12:40:51
12,16.19,2026-03-07 12:40:51
13,15.23,2026-03-07 12:40:51
14,16.29,2026-03-07 12:40:51
15,17.8,2026-03-07 12:40:51
16,7.79,2026-03-07 12:40:51
17,20.44,2026-03-07 12:40:51
18,21.42,2026-03-07 12:40:51
19,9.29,2026-03-07 12:40:51
20,15.32,2026-03-07 12:40:51
21,5.79,2026-03-07 12:40:51
22,18.99,2026-03-07 12:40:51
23,22.19,2026-03-07 12:40:51
24,10.88,2026-03-07 12:40:51
25,9.79,2026-03-07 12:40:51
26,20.17,2026-03-07 12:40:51
27,17.02,2026-03-07 12:40:51
28,20.9,2026-03-07 12:40:51
29,24.79,2026-03-07 12:40:51
30,15.39,2026-03-07 12:40:51
31,17.07,2026-03-07 12:40:51
32,7.15,2026-03-07 12:40:51
33,6.01,2026-03-07 12:40:51
34,14.51,2026-03-07 12:40:51
35,23.66,2026-03-07 12:40:51
36,9.37,2026-03-07 12:40:51
37,15.44,2026-03-07 12:40:51
38,6.18,2026-03-07 12:40:51
39,14.08,2026-03-07 12:40:51
40,8.38,2026-03-07 12:40:51
1,14.49,2026-03-07 13:10:51
2,23.25,2026-03-07 13:10:51
3,18.12,2026-03-07 13:10:51
4,18.38,2026-03-07 13:10:51
5,19.15,2026-03-07 13:10:51
6,5.26,2026-03-07 13:10:51
7,20.78,2026-03-07 13:10:51
8,13.7,2026-03-07 13:10:51
9,10.42,2026-03-07 13:10:51
10,15.08,2026-03-07 13:10:51
11,9.82,2026-03-07 13:10:51
12,16.58,2026-03-07 13:10:51
13,10.25,2026-03-07 13:10:51
14,9.64,2026-03-07 13:10:51
15,13.19,2026-03-07 13:10:51
16,6.55,2026-03-07 13:10:51
17,18.16,2026-03-07 13:10:51
18,6.48,2026-03-07 13:10:51
19,7.16,2026-03-07 13:10:51
20,10.84,2026-03-07 13:10:51
21,10.31,2026-03-07 13:10:51
22,20.58,2026-03-07 13:10:51
23,15.76,2026-03-07 13:10:51
24,8.4,2026-03-07 13:10:51
25,17.02,2026-03-07 13:10:51
26,22.09,2026-03-07 13:10:51
27,11.37,2026-03-07 13:10:51
28,11.88,2026-03-07 13:10:51
29,23.08,2026-03-07 13:10:51
30,20.69,2026-03-07 13:10:51
31,10.03,2026-03-07 13:10:51
32,15.28,2026-03-07 13:10:51
33,15.52,2026-03-07 13:10:51
34,14.64,2026-03-07 13:10:51
35,22.28,2026-03-07 13:10:51
36,19.26,2026-03-07 13:10:51
37,17.8,2026-03-07 13:10:51
38,17.87,2026-03-07 13:10:51
39,20.92,2026-03-07 13:10:51
40,19.01,2026-03-07 13:10:51
1,52.24,2026-03-07 13:40:51
2,66.11,2026-03-07 13:40:51
3,55.98,2026-03-07 13:40:51
4,64.65,2026-03-07 13:40:51
5,67.22,2026-03-07 13:40:51
6,65.51,2026-03-07 13:40:51
7,62.91,2026-03-07 13:40:51
8,62.88,2026-03-07 13:40:51
9,53.01,2026-03-07 13:40:51
10,68.4,2026-03-07 13:40:51
11,50.83,2026-03-07 13:40:51
12,65.53,2026-03-07 13:40:51
13,62.38,2026-03-07 13:40:51
14,52.55,2026-03-07 13:40:51
15,64.09,2026-03-07 13:40:51
16,66.47,2026-03-07 13:40:51
17,60.02,2026-03-07 13:40:51
18,54.96,2026-03-07 13:40:51
19,63.73,2026-03-07 13:40:51
20,67.27,2026-03-07 13:40:51
21,61.11,2026-03-07 13:40:51
22,52.78,2026-03-07 13:40:51
23,50.44,2026-03-07 13:40:51
24,52.45,2026-03-07 13:40:51
25,68.52,2026-03-07 13:40:51
26,63.06,2026-03-07 13:40:51
27,53.94,2026-03-07 13:40:51
28,58.39,2026-03-07 13:40:51
29,61.49,2026-03-07 13:40:51
30,50.27,2026-03-07 13:40:51
31,67.01,2026-03-07 13:40:51
32,66.0,2026-03-07 13:40:51
33,66.26,2026-03-07 13:40:51
34,52.66,2026-03-07 13:40:51
35,61.03,2026-03-07 13:40:51
36,51.24,2026-03-07 13:40:51
37,65.92,2026-03-07 13:40:51
38,67.03,2026-03-07 13:40:51
39,50.69,2026-03-07 13:40:51
40,67.4,2026-03-07 13:40:51
1,65.16,2026-03-07 14:10:51
2,52.64,2026-03-07 14:10:51
3,61.73,2026-03-07 14:10:51
4,53.2,2026-03-07 14:10:51
5,55.6,2026-03-07 14:10:51
6,68.78,2026-03-07 14:10:51
7,68.14,2026-03-07 14:10:51
8,65.12,2026-03-07 14:10:51
9,69.71,2026-03-07 14:10:51
10,62.56,2026-03-07 14:10:51
11,67.73,2026-03-07 14:10:51
12,63.64,2026-03-07 14:10:51
13,60.7,2026-03-07 14:10:51
14,54.69,2026-03-07 14:10:51
15,51.42,2026-03-07 14:10:51
16,51.53,2026-03-07 14:10:51
17,58.51,2026-03-07 14:10:51
18,50.04,2026-03-07 14:10:51
19,67.35,2026-03-07 14:10:51
20,67.87,2026-03-07 14:10:51
21,56.9,2026-03-07 14:10:51
22,65.42,2026-03-07 14:10:51
23,55.13,2026-03-07 14:10:51
24,64.08,2026-03-07 14:10:51
25,67.67,2026-03-07 14:10:51
26,62.89,2026-03-07 14:10:51
27,60.95,2026-03-07 14:10:51
28,55.18,2026-03-07 14:10:51
29,67.15,2026-03-07 14:10:51
30,55.75,2026-03-07 14:10:51
31,66.03,2026-03-07 14:10:51
32,55.64,2026-03-07 14:10:51
33,61.46,2026-03-07 14:10:51
34,54.38,2026-03-07 14:10:51
35,68.72,2026-03-07 14:10:51
36,66.16,2026-03-07 14:10:51
37,64.02,2026-03-07 14:10:51
38,59.24,2026-03-07 14:10:51
39,52.53,2026-03-07 14:10:51
40,53.78,2026-03-07 14:10:51
1,63.92,2026-03-07 14:40:51
2,68.56,2026-03-07 14:40:51
3,69.78,2026-03-07 14:40:51
4,56.81,2026-03-07 14:40:51
5,53.24,2026-03-07 14:40:51
6,53.13,2026-03-07 14:40:51
7,69.36,2026-03-07 14:40:51
8,59.22,2026-03-07 14:40:51
9,54.79,2026-03-07 14:40:51
10,53.84,2026-03-07 14:40:51
11,53.89,2026-03-07 14:40:51
12,62.39,2026-03-07 14:40:51
13,63.4,2026-03-07 14:40:51
14,64.39,2026-03-07 14:40:51
15,64.08,2026-03-07 14:40:51
16,58.45,2026-03-07 14:40:51
17,58.82,2026-03-07 14:40:51
18,65.85,2026-03-07 14:40:51
19,63.96,2026-03-07 14:40:51
20,59.93,2026-03-07 14:40:51
21,58.59,2026-03-07 14:40:51
22,58.69,2026-03-07 14:40:51
23,52.27,2026-03-07 14:40:51
24,55.66,2026-03-07 14:40:51
25,62.21,2026-03-07 14:40:51
26,69.06,2026-03-07 14:40:51
27,68.1,2026-03-07 14:40:51
28,59.02,2026-03-07 14:40:51
29,56.31,2026-03-07 14:40:51
30,57.81,2026-03-07 14:40:51
31,65.8,2026-03-07 14:40:51
32,69.17,2026-03-07 14:40:51
33,55.1,2026-03-07 14:40:51
34,66.04,2026-03-07 14:40:51
35,52.63,2026-03-07 14:40:51
36,58.33,2026-03-07 14:40:51
37,52.5,2026-03-07 14:40:51
38,62.59,2026-03-07 14:40:51
39,52.86,2026-03-07 14:40:51
40,67.14,2026-03-07 14:40:51
1,56.67,2026-03-07 15:10:51
2,55.95,2026-03-07 15:10:51
3,56.34,2026-03-07 15:10:51
4,59.98,2026-03-07 15:10:51
5,51.1,2026-03-07 15:10:51
6,59.03,2026-03-07 15:10:51
7,57.01,2026-03-07 15:10:51
8,64.83,2026-03-07 15:10:51
9,61.63,2026-03-07 15:10:51
10,65.22,2026-03-07 15:10:51
11,54.67,2026-03-07 15:10:51
12,67.9,2026-03-07 15:10:51
13,58.5,2026-03-07 15:10:51
14,62.86,2026-03-07 15:10:51
15,65.91,2026-03-07 15:10:51
16,56.37,2026-03-07 15:10:51
17,65.6,2026-03-07 15:10:51
18,65.97,2026-03-07 15:10:51
19,54.1,2026-03-07 15:10:51
20,61.96,2026-03-07 15:10:51
21,59.74,2026-03-07 15:10:51
22,51.14,2026-03-07 15:10:51
